siteNumber,longtitude,latitude
12339,120.314003,27.6446991
12340,120.8256989,27.99900055
12342,120.7114029,28
12348,120.671402,27.97839928
12356,120.4188995,27.50939941
12364,120.696701,28.36009979
12377,120.6484985,27.76029968
12411,120.8767014,28.03890038
12418,120.7496033,27.9659996
12419,120.6191025,27.79129982
12434,120.6679993,27.99790001
12437,120.8488998,27.9265995
12451,120.6397018,28.03879929
12454,120.9337997,28.10490036
12459,120.7758026,27.9720993
12468,120.7845001,28.02809906
12474,120.3703003,27.55120087
12481,120.6081009,27.98730087
12482,120.7041016,27.92160034
12487,121.0299988,28.21769905
12489,120.745903,27.97509956
12491,120.5921021,27.97599983
12492,120.6645966,27.87960052
12494,120.5849991,27.72520065
12495,120.7111969,27.9265995
12498,120.5712967,28.03580093
12506,120.5149994,27.83180046
12507,121.0117035,28.22949982
12514,121.1308975,28.36090088
12528,120.6560974,28.03750038
12545,120.6297989,28.00309944
12549,120.5497971,27.58650017
12564,121.1689987,27.84140015
12565,120.341301,27.76099968
12569,120.7333984,27.89660072
12578,120.5574036,27.72800064
12586,120.4577026,27.70890045
12592,120.6710968,27.99440002
12593,120.6710968,27.99449921
12595,121.152298,28.36680031
12600,120.6710968,27.99259949
12608,120.6548004,28.02389908
12614,120.4606018,27.57480049
12615,120.4606018,27.57489967
12616,120.6929016,28.14459991
12617,120.7013016,27.93169975
12621,120.5986023,27.51939964
12627,120.4240036,28.16889954
12629,120.6679001,28.01519966
12653,120.6819,27.96570015
12657,121.1996002,28.33119965
12658,121.0315018,28.22330093
12668,120.2955017,27.63529968
12694,120.5690002,27.48959923
12695,120.5457993,27.67869949
12696,120.6560974,28.04389954
12701,120.6567993,28.02269936
12708,120.6540985,27.99810028
12710,120.7294006,27.98060036
12711,120.5619965,27.82460022
12714,121.0309982,28.25230026
12722,120.5727997,28.06909943
12728,121.1435013,28.40460014
12743,120.7629013,28.36840057
12748,120.3789978,27.44099998
12763,121.1071014,28.25090027
12765,120.6496964,28.02479935
12772,120.6623993,28.00810051
12775,120.3218994,27.63750076
12796,120.6527023,28.01709938
12835,120.9420013,28.07489967
12839,120.6679001,27.8614006
12853,120.6585007,28.00259972
12854,120.9091034,28.07089996
12855,120.6523972,27.99090004
12871,120.3290024,27.63899994
12873,120.6251984,28.05699921
12876,120.1999969,27.43449974
12877,121.223999,28.41860008
12890,120.7627029,28.3932991
12901,120.3527985,27.69729996
12909,120.5810013,27.94219971
12910,120.6679993,27.9871006
12915,120.8208008,27.86739922
12922,120.6671982,27.73740005
12925,120.6365967,27.99830055
12929,120.5782013,28.02799988
12932,120.6585007,28.00729942
12933,120.6160965,27.96890068
12951,120.5875015,27.79310036
12957,121.0456009,28.17690086
12959,121.0360031,28.22100067
12961,120.5572968,28.30960083
12977,120.6961975,27.9218998
12978,120.6492004,27.86420059
12979,120.9536972,28.11199951
12982,120.4159012,27.5121994
12984,120.7256012,28.22750092
12986,120.4110031,27.52339935
12992,120.7576981,28.33989906
12998,120.6673965,27.79229927
13000,120.7117996,27.99060059
13003,120.6557999,28.02409935
13005,120.5852966,27.97060013
13007,120.6707001,28.02210045
13016,120.4552994,27.80620003
13022,120.5628967,27.5970993
13023,120.6816025,27.82959938
13027,120.4253998,28.03190041
13046,121.0362015,28.22100067
13047,120.9747009,28.06159973
13053,120.6675034,28.53779984
13058,120.7725983,27.93390083
13059,120.6615982,28.01440048
13060,120.3666,27.62770081
13062,120.3134003,27.5034008
13075,120.5565033,27.68440056
13077,120.6816025,27.82449913
13083,120.5370026,27.61969948
13086,120.6175995,27.83729935
13088,120.5739975,27.96829987
13095,120.6456985,28.05470085
13097,120.6569977,27.94540024
13104,120.549202,27.67399979
13105,120.7574005,27.97330093
13107,121.1542969,27.83469963
13110,120.8768005,28.00830078
13118,120.9020004,28.05940056
13119,120.4079971,27.33550072
13129,120.626297,28.00799942
13131,120.4366989,28.36590004
13137,120.2296982,27.76580048
13142,120.3473969,27.51720047
13144,120.6365967,27.78849983
13150,120.7117004,28.47719955
13172,121.0942001,28.17569923
13189,120.8283997,27.90309906
13193,120.9886017,28.11450005
13196,120.4539032,27.78470039
13198,120.9045029,28.43280029
13203,120.9654999,28.05430031
13208,120.7854004,28.05699921
13216,120.6278,27.77879906
13223,120.6865005,27.97730064
13225,120.702301,28.00849915
13235,120.9571991,28.12579918
13236,120.3869019,27.89920044
13250,119.7209015,27.54660034
13256,120.4599991,28.01000023
13262,120.1697006,27.45809937
13263,120.6511993,28.02400017
13272,120.5129013,27.79459953
13273,120.9554977,28.10639954
13275,120.8328018,27.9144001
13286,120.6075974,28.01339912
13291,121.1081009,28.33600044
13305,120.7815018,27.85510063
13312,120.7039032,28.10400009
13317,120.384903,27.90530014
13338,120.8877029,28.04829979
13348,120.8298035,27.93079948
13350,120.9039001,28.04030037
13352,120.6585007,28.01950073
13355,120.6679993,27.9762001
13370,120.2844009,27.45800018
13373,120.5690994,27.48839951
13379,121.0950012,28.36650085
13394,120.5589981,27.57029915
13397,121.1483002,28.35569954
13403,120.4335022,27.81579971
13416,120.5690994,27.48559952
13425,121.1240005,28.42740059
13429,120.8096008,27.8906002
13434,120.6076965,27.41769981
13440,120.6508026,27.75320053
13450,120.6854019,27.98559952
13458,120.6283035,27.88260078
13459,120.6873016,27.80500031
13460,120.6564026,28.02409935
13461,120.9572983,28.12210083
13467,120.6503983,27.77429962
13478,120.4450989,28.13839912
13486,120.8403015,28.06049919
13487,120.7441025,27.97369957
13489,120.3314972,27.64170074
13497,120.6746979,28.01510048
13506,120.6587982,27.77339935
13513,120.7698975,27.93449974
13516,120.6505966,28.03899956
13520,120.5502014,27.81189919
13526,120.5855026,27.99740028
13527,120.9173965,28.00880051
13530,120.3079987,27.63999939
13532,120.6819,27.98649979
13553,120.9051971,27.97330093
13562,120.7412033,27.9605999
13574,121.2109985,28.3864994
13581,119.9674988,27.50139999
13601,120.5145035,27.55620003
13607,120.4225998,27.52910042
13609,120.5972977,28.00970078
13611,120.6458969,28.03969955
13625,120.8527985,28.03580093
13630,120.8215027,27.9090004
13633,120.3914032,27.5109005
13638,120.6706009,27.99970055
13654,120.7032013,27.99530029
13660,120.5509033,27.98340034
13663,120.6673965,27.78689957
13664,120.6567993,28.04739952
13665,120.574501,27.78569984
13666,121.0761032,27.47220039
13676,120.7210007,27.99979973
13683,120.6419983,28.03980064
13688,120.5856018,28.08690071
13690,120.6865005,28.01759911
13700,120.8472977,27.88500023
13702,120.8883972,28.04439926
13709,120.5177994,28.14340019
13712,120.5070038,27.33989906
13716,121.1404037,27.83379936
13717,120.6811981,27.99679947
13719,120.6929016,27.84930038
13723,120.7018967,27.97629929
13727,120.5381012,27.58499908
13728,120.615799,28.03860092
13743,120.7913971,27.85880089
13746,120.7490005,28.16810036
13748,120.5506973,27.66720009
13749,120.649498,28.01670074
13750,120.6765976,28.01950073
13769,120.6455002,28.05970001
13773,120.6473999,27.70240021
13775,120.7102966,27.98089981
13788,120.6656036,27.96719933
13795,120.7345963,27.96139908
13796,120.8287964,27.92740059
13798,121.1046982,28.28779984
13803,120.649498,28.01189995
13809,120.6753006,27.98509979
13825,120.5669022,27.99469948
13828,120.6653976,28.02499962
13830,120.9340973,28.07430077
13832,120.6605988,28.0121994
13841,120.5444031,28.10090065
13852,120.5245972,27.63100052
13853,120.6155014,27.44689941
13856,120.6804962,27.78129959
13861,120.6472015,28.01720047
13871,120.5669022,27.99790001
13873,120.3607025,27.61000061
13886,120.4194031,27.74880028
13891,121.1243973,28.32369995
13899,120.9713974,28.1196003
13915,120.6328964,27.7772007
13936,120.5633011,27.68639946
13940,121.1570969,27.82979965
13941,121.0634003,27.47060013
13946,120.5836029,28.0788002
13949,120.5630035,27.74209976
13950,120.2927017,27.4564991
13962,120.4103012,28.15690041
13964,120.6961975,27.95350075
13968,120.7032013,27.98920059
13983,121.0824966,28.24500084
13994,120.6247025,27.7968998
13995,120.6912994,28.0034008
13996,120.6268005,27.79220009
14004,120.7132034,28.35269928
14006,120.6688995,27.78470039
14021,120.6514969,28.04360008
14024,120.623497,27.98500061
14040,120.5811005,27.72410011
14050,120.8419037,27.91720009
14063,120.6671982,27.74090004
14065,120.7480011,27.98010063
14068,120.8078995,27.87210083
14080,120.6233978,27.99259949
14082,120.655098,28.01490021
14086,120.7951965,27.87030029
14088,120.655098,28.01379967
14089,120.6652985,28.05019951
14090,120.564003,27.67679977
14102,120.5661011,27.83309937
14108,120.6501007,27.83909988
14118,120.5423965,27.58160019
14125,120.5615997,27.67910004
14138,120.7184982,27.8178997
14149,120.6233978,27.77960014
14161,120.7235031,27.98749924
14170,120.8014984,27.9382
14178,120.9629974,28.11520004
14180,120.6962967,27.8423996
14195,120.6409988,28.06949997
14196,120.6517029,28.0121994
14201,120.4430008,28.10239983
14205,121.1048965,28.28840065
14211,120.6371994,27.99340057
14217,120.5851974,28.06949997
14220,120.7102966,27.99609947
14221,120.7102966,27.99620056
14223,120.7042999,27.96170044
14226,120.7161026,27.81399918
14244,120.9572983,28.11520004
14253,120.6491013,27.95240021
14254,120.9713974,28.12330055
14268,120.6656036,27.95859909
14281,120.5888977,28.0909996
14287,120.5490036,27.61689949
14288,121.0804977,28.17989922
14293,120.9630966,28.19470024
14296,120.629303,28.01689911
14297,120.528801,27.58379936
14313,120.4097977,27.51140022
14320,120.6524963,28.01759911
14325,120.7928009,27.94050026
14326,120.9571991,28.1093998
14330,121.157402,28.4090004
14331,120.6953964,27.83530045
14337,120.9520035,28.06189919
14345,120.6160965,27.39609909
14347,120.7050018,27.98390007
14360,120.1893997,27.50460052
14382,120.7212982,27.9939003
14383,121.1276016,28.34519958
14384,120.6797028,27.83200073
14388,120.3665009,28.00209999
14393,120.5896988,27.52939987
14400,120.6932983,28.04759979
14401,121.0179977,28.30360031
14409,120.6729965,27.95709991
14423,120.655899,27.97509956
14424,120.9374008,28.02330017
14438,120.7789993,27.89030075
14442,120.4429016,27.47540092
14444,120.913002,28.01709938
14449,120.5643997,27.79249954
14450,120.7650986,27.97450066
14451,120.8665009,28.05940056
14461,120.4794006,28.15189934
14463,120.6138,27.79630089
14464,120.8572998,28.03650093
14482,120.620903,27.40699959
14483,120.8380966,27.91959953
14484,120.6901016,27.98399925
14487,120.6729965,28.01440048
14494,120.5479965,27.58119965
14504,120.6797028,27.86100006
14512,121.163002,28.45639992
14516,120.6772995,28.00049973
14529,119.967598,27.53019905
14536,120.6509018,28.01429939
14543,120.6677017,28.01000023
14544,120.7779999,27.96039963
14549,120.424202,27.49559975
14554,120.1744003,27.69790077
14565,120.6539001,28.00309944
14575,120.6552963,27.77540016
14581,120.6100006,27.44980049
14588,120.8659973,28.08440018
14591,120.8957977,28.05870056
14594,120.6623993,27.99230003
14599,120.5465012,27.95120049
14601,120.6552963,27.7737999
14607,120.5692978,27.65990067
14616,120.5969009,28.02389908
14627,120.6417999,28.02569962
14639,120.6539993,28.01320076
14643,120.6343994,27.76129913
14647,120.7743988,28.0291996
14656,120.677803,28.01040077
14670,120.6493988,27.88800049
14671,120.280098,27.66320038
14678,120.8583984,28.03800011
14682,120.8246994,27.93120003
14699,120.5604019,27.78829956
14701,120.6736984,27.64550018
14702,120.1942978,27.65379906
14704,121.0630035,28.24570084
14720,120.5864029,27.7133007
14742,120.6713028,27.87789917
14762,120.3143997,27.62969971
14764,120.9684982,28.10860062
14766,120.3563004,27.92690086
14775,120.6659012,28.02199936
14777,121.146698,28.40999985
14779,120.7369003,27.84140015
14781,120.5866013,28.04319954
14792,120.5306015,27.58480072
14809,120.9954987,28.23450089
14831,120.3442993,27.60160065
14833,121.0540009,27.99220085
14836,120.7711029,28.02529907
14848,120.6432037,28.0007
14859,120.5483017,27.6692009
14865,120.6677017,28.00880051
14868,120.665802,27.98380089
14870,120.4667969,27.17420006
14872,120.3993988,27.92980003
14875,120.3272018,27.63369942
14880,120.631897,28.01950073
14881,120.5456009,27.61700058
14887,121.1246033,28.40169907
14901,120.2966995,27.58679962
14907,120.6920013,27.84390068
14916,120.5923004,27.46520042
14920,119.9240036,27.37989998
14921,120.6363983,28.02330017
14924,120.8075027,27.94300079
14925,120.6474991,27.77630043
14932,120.4800034,28.0333004
14933,120.7070999,27.97340012
14938,120.657402,27.87240028
14940,119.7055969,27.55480003
14947,120.8599014,27.97570038
14949,120.555397,27.60930061
14966,120.6893997,28.15719986
14977,120.6708984,27.99720001
14979,121.0522003,28.16790009
14990,120.5792999,28.02219963
15002,121.151001,27.84079933
15013,120.5361023,27.66160011
15015,120.582901,28.02459908
15023,120.6763,27.98609924
15029,120.6608963,28.00370026
15031,120.5758972,28.03770065
15033,120.6343994,27.77260017
15038,120.6780014,27.99169922
15043,120.4766998,27.27269936
15059,120.7188034,27.98320007
15068,121.1576004,28.4090004
15069,120.4037018,27.60479927
15074,121.0630035,28.23419952
15083,121.0679016,28.41570091
15093,120.6147003,27.76370049
15098,120.5728989,28.03969955
15126,120.8094025,27.90180016
15132,120.3953018,27.52560043
15137,120.6491013,27.72030067
15143,120.5287018,27.60479927
15144,120.6892014,27.9885006
15146,120.8658981,27.97039986
15147,120.6787033,28.02099991
15150,119.8014984,27.73089981
15154,120.5254974,27.5760994
15160,120.8246994,27.92270088
15173,120.5417023,27.61930084
15185,120.6875992,27.84810066
15193,120.6790009,28.02099991
15197,121.0208969,28.21369934
15198,120.9374008,28.04859924
15211,120.6604996,27.75620079
15215,120.6400986,27.77689934
15220,120.5691986,27.91699982
15232,120.4840012,27.74799919
15233,120.6138,27.51460075
15235,120.7241974,27.99830055
15237,120.6781998,27.73340034
15255,120.4039993,27.51779938
15270,120.6177979,27.43560028
15273,120.5586014,27.94949913
15300,120.6371994,28.03100014
15310,120.4375992,27.31649971
15334,120.6736984,27.83939934
15336,120.4645996,27.57049942
15338,120.5386963,28.08849907
15340,120.4402008,27.61619949
15345,120.6100998,27.62770081
15357,120.6654968,27.86619949
15362,120.8043976,27.88949966
15365,120.5907974,28.08580017
15375,121.151001,27.83849907
15377,120.8161011,27.91320038
15379,119.7060013,27.55900002
15383,120.5444031,27.57460022
15389,120.2954025,27.78249931
15415,120.379097,27.66449928
15418,120.5382996,27.57309914
15423,120.7053986,28.16379929
15427,120.6080017,28.0182991
15435,120.7109985,27.9265995
15439,119.9673004,27.67180061
15442,120.6776962,28.00239944
15443,120.2698975,27.61400032
15448,120.6993027,27.81719971
15452,120.6613998,28.01129913
15458,121.0790024,28.27420044
15462,120.6940994,27.99189949
15465,120.5635986,27.98270035
15473,120.5362015,27.6067009
15476,120.3374023,27.6718998
15486,120.5705032,27.47439957
15488,120.7005005,27.8526001
15491,120.5650024,27.57559967
15495,120.9641037,28.11109924
15496,120.8089981,27.88829994
15499,120.6733017,27.79039955
15500,120.5667038,27.78009987
15501,120.7373962,27.94260025
15502,120.5723038,28.04260063
15510,120.3973999,28.07329941
15513,120.6195984,28.04059982
15517,120.4966965,28.13019943
15520,120.5709991,27.48999977
15522,119.9764023,27.48810005
15531,120.6776962,28.00860023
15540,120.638298,27.78359985
15549,120.7113037,27.85239983
15551,121.0421982,28.25580025
15552,120.5414963,28.00309944
15553,120.5876999,28.03930092
15557,120.4601974,27.77440071
15560,120.4960022,27.54229927
15561,121.023201,28.18449974
15563,120.8131027,27.85269928
15565,120.8365021,27.9272995
15568,120.5650024,27.57019997
15576,120.4048996,27.51300049
15580,120.6579971,27.77960014
15581,120.7910995,27.84110069
15584,120.3296967,27.67510033
15588,120.6706009,28.01009941
15590,120.6857986,27.96999931
15593,120.7003021,27.91399956
15606,120.7774963,27.85040092
15621,120.8003998,28.02869987
15623,120.6904984,27.77910042
15629,120.6551971,28.02799988
15635,120.4695969,27.60440063
15636,121.1100006,28.37330055
15638,120.6215973,28.04450035
15643,121.1518021,27.86450005
15652,120.3607025,27.51379967
15653,120.4794006,28.1697998
15655,120.9596024,28.11179924
15657,120.6660004,28.00550079
15660,120.5074005,27.61809921
15662,120.8859024,28.06769943
15664,120.6723022,27.98950005
15670,120.6110001,27.98450089
15680,120.6384964,27.99119949
15684,120.7154999,28.45859909
15689,120.8610001,28.03179932
15690,120.7779999,27.9598999
15704,120.7457962,27.96520042
15718,120.8162994,27.91720009
15734,120.6897964,27.85689926
15741,120.5187988,27.58440018
15745,120.6583023,27.78149986
15746,120.723999,28.00760078
15756,120.4094009,27.50989914
15757,120.5016022,28.07259941
15758,120.6707001,27.78440094
15762,120.5647964,27.57419968
15771,120.788002,27.87479973
15772,120.5996017,27.4435997
15773,120.5187988,27.5862999
15776,121.0793991,28.4116993
15778,120.6677017,28.02569962
15784,120.6344986,27.77639961
15787,120.7872009,27.95490074
15788,120.7072983,28.00259972
15789,120.8439026,27.91659927
15797,120.7266998,27.83869934
15806,120.6715012,27.8572998
15811,120.7907028,27.85330009
15838,120.3343964,27.64349937
15843,120.6832962,28.07480049
15849,120.656601,27.84219933
15866,120.5540009,28.11249924
15868,120.7614975,27.97170067
15870,120.3919983,28.15299988
15874,120.6708984,27.97820091
15879,120.5537033,27.62400055
15886,121.0628967,27.45179939
15897,120.6371994,28.01479912
15907,120.6434021,28.00130081
15908,120.6579971,27.78039932
15913,120.4559021,27.62919998
15914,120.6099014,27.99200058
15916,120.5479965,27.58880043
15920,120.9382019,28.1135006
15934,119.7133026,27.56200027
15938,120.3955994,28.42609978
15943,120.4690018,28.41830063
15951,121.064003,28.19079971
15970,120.6724014,28.00099945
15973,120.5758972,27.75219917
15984,120.6876984,28.00790024
15986,120.5688019,27.48959923
15990,120.656601,27.84910011
15996,120.5339966,27.50919914
16001,120.6083984,27.97170067
16004,120.6029968,27.42429924
16010,120.6871033,28.15950012
16021,120.713501,28.01420021
16023,120.8062973,27.88689995
16031,120.9636993,28.12339973
16032,120.641098,27.96590042
16033,120.5783005,27.56579971
16047,120.5644989,27.66259956
16050,120.645401,27.7765007
16055,120.5994034,28.0230999
16061,120.4776001,28.18180084
16063,120.6419983,28.01449966
16076,120.7958984,28.02610016
16078,121.0118027,28.23810005
16092,120.5671997,27.6739006
16093,120.5493011,27.58769989
16096,120.7425003,27.97780037
16104,120.6099014,27.4368
16123,120.6837006,27.77630043
16124,120.3923035,27.58679962
16126,120.4626999,27.26740074
16135,120.9151001,28.07830048
16146,120.8323975,27.90979958
16148,120.6920013,28.15449905
16152,120.6583023,28.01429939
16154,120.1812973,27.83569908
16158,120.6874008,27.97870064
16164,121.0838013,28.18849945
16166,120.6667023,28.05249977
16168,120.7105026,28.00219917
16173,120.6388016,28.01849937
16178,120.6493988,27.77759933
16182,120.8153,27.86540031
16187,120.8853989,28.0510006
16194,120.8014984,28.02289963
16201,120.4149017,27.50530052
16207,120.8289032,28.03879929
16215,120.8416977,28.03770065
16216,120.4919968,28.14430046
16219,120.6931992,28.14389992
16220,121.0839996,28.18849945
16225,120.5845032,27.9803009
16228,120.5859985,28.08390045
16240,120.7649994,27.82649994
16251,120.6221008,28.07649994
16255,120.6565018,27.98620033
16263,120.5493011,27.58309937
16270,120.6365967,28.01939964
16274,120.631897,28.06559944
16275,120.6699982,28.01939964
16277,120.5861969,27.52980042
16283,120.6340027,27.67679977
16284,120.4279022,27.33160019
16305,120.8010025,27.85560036
16308,120.982399,28.12610054
16311,120.7124023,27.8166008
16320,120.5580978,27.80109978
16321,120.7154999,27.82049942
16324,120.6555023,27.96240044
16331,120.6168976,27.44070053
16333,120.9690018,28.03680038
16347,120.3751984,27.61499977
16349,120.6549988,27.7730999
16363,120.5572968,27.53089905
16368,120.5108032,27.25289917
16369,121.0242004,28.23830032
16379,120.0373001,27.55970001
16384,120.6500015,27.87120056
16390,120.8841019,28.36709976
16391,120.2770004,27.64299965
16403,120.6330032,27.79019928
16417,120.3144989,27.63689995
16423,120.5737991,27.97109985
16430,120.5534973,27.57570076
16439,120.5205994,27.47780037
16442,120.5910034,28.03319931
16448,120.5374985,27.58449936
16468,120.7425003,27.97240067
16473,120.5634995,28.10210037
16482,120.7391968,27.98539925
16483,120.6411972,27.99010086
16490,120.4769974,27.61750031
16498,120.6969986,28.01320076
16506,120.870903,28.04920006
16508,120.5597992,27.58589935
16509,120.5597992,27.58569908
16521,120.7256012,27.99410057
16522,120.3274002,27.63389969
16524,120.9737015,28.0177002
16528,120.9063034,28.01110077
16529,120.7882004,28.01510048
16530,120.8516006,28.04190063
16531,120.6583023,27.96349907
16538,120.6791,27.92250061
16539,120.4319992,27.88260078
16546,120.7998962,27.87960052
16554,120.669899,27.84639931
16563,120.6903992,27.7439003
16565,120.714798,27.97109985
16572,120.6820984,27.8185997
16576,120.6651001,28.02409935
16581,120.5139999,28.0760994
16588,120.6619034,28.04940033
16592,120.5363007,28.01959991
16607,120.5354004,27.5753994
16625,120.4558029,27.86289978
16636,120.6832962,28.00349998
16639,120.674202,27.7947998
16643,120.6606979,28.01049995
16645,120.1941986,27.65340042
16647,120.6606979,28.01009941
16649,120.1781998,27.59350014
16660,120.6617966,27.86339951
16663,120.7601013,28.26759911
16670,120.4629974,28.12969971
16684,120.1624985,27.59690094
16701,120.6188965,28.01199913
16711,120.6992035,27.94689941
16726,120.3197021,27.63909912
16727,120.7284012,27.97489929
16733,120.2376022,27.63739967
16735,120.6261978,27.77499962
16738,120.6402969,28.00919914
16739,120.6432037,28.0489006
16741,120.6709976,27.99259949
16742,120.6565018,27.99850082
16757,120.6785965,28.00189972
16760,120.6709976,27.99340057
16772,120.6555023,27.97159958
16781,120.9630966,28.12859917
16796,120.6781998,27.98410034
16823,120.3679962,27.75
16825,120.6863022,27.99710083
16847,120.6080017,28.0223999
16851,120.7630997,27.97030067
16855,120.4384003,28.2052002
16857,120.6549988,27.78079987
16858,120.9609985,27.98579979
16885,120.8263016,27.90690041
16886,120.6091003,27.94549942
16892,120.6940994,27.8029995
16893,120.6434021,28.02589989
16895,120.3274002,27.62630081
16899,120.5304031,27.58119965
16905,120.7938004,27.94540024
16907,120.4068985,27.51889992
16911,120.6428986,28.0128994
16919,120.4107971,27.91950035
16921,120.3162994,27.6196003
16926,120.7149963,28.01950073
16933,120.6533966,27.47100067
16940,120.9605026,28.24640083
16955,120.6600037,27.85429955
16957,120.5425034,27.9864006
16962,120.5182037,27.5883007
16968,120.6589966,27.99900055
17004,120.5593033,27.69219971
17005,121.1488037,28.41550064
17012,120.2301025,27.50830078
17017,120.0427017,27.39100075
17028,120.6467972,27.44869995
17045,120.6136017,27.70700073
17054,120.7794037,27.93729973
17058,120.844101,28.02809906
17066,120.2277985,27.44050026
17070,120.6007996,28.04570007
17074,120.6651001,28.0109005
17075,120.6591034,28.01440048
17079,120.6651001,28.01239967
17090,121.0302963,27.85549927
17096,120.2835007,27.72610092
17099,120.6772003,28.00860023
17103,120.6912003,28.00160027
17107,120.6528015,28.00440025
17108,120.4000015,27.50860023
17114,120.7384033,28.41769981
17116,120.5280991,27.57080078
17124,120.669899,27.83379936
17126,120.6651993,27.89900017
17131,120.6371002,27.77070045
17132,120.8834991,28.08180046
17133,120.6626968,28.01519966
17136,120.8113022,27.92670059
17138,120.6173019,28.04330063
17139,120.3851013,27.69400024
17148,120.8507004,27.93490028
17160,120.9788971,28.11050034
17162,120.5619965,27.89780045
17163,119.7055969,27.54870033
17164,120.789299,27.96649933
17172,119.8830032,27.44490051
17182,120.7519989,27.97190094
17187,120.4854965,27.68950081
17194,120.9788971,28.11770058
17198,120.5270996,27.56809998
17199,120.7111969,27.99979973
17204,120.6397018,27.81229973
17209,120.6832962,28.01549911
17225,120.5407028,27.55800056
17228,120.5895996,28.07990074
17229,120.8315964,27.9211998
17232,120.7085037,28.01569939
17250,121.0317001,28.20100021
17252,120.7665024,27.83670044
17259,120.5895996,28.07749939
17270,120.5375977,27.51239967
17272,120.8050995,27.86949921
17274,120.5479965,28.09090042
17291,120.3973999,27.82209969
17298,120.3627014,27.48740005
17311,120.9514008,28.11750031
17328,120.5964966,28.02149963
17329,120.5964966,28.02160072
17330,120.8065033,27.90660095
17334,120.6577988,28.05929947
17341,121.1309967,28.24640083
17344,120.7535019,27.83699989
17363,120.5477982,27.58880043
17364,120.6667023,28.02099991
17382,120.6576996,28.04380035
17384,120.4377975,27.50639915
17389,120.6704025,27.89500046
17391,120.8162994,27.96010017
17414,120.8303986,28.02610016
17415,120.6653976,28.02179909
17416,120.5672989,27.55680084
17431,120.5505981,27.60980034
17451,120.6912003,27.82690048
17456,120.6989975,28.48349953
17459,120.2154999,27.43059921
17461,120.7250977,27.95669937
17465,120.5412979,27.58919907
17476,120.7614975,27.93040085
17483,120.7589035,27.97369957
17489,120.5919037,27.71039963
17490,120.4578018,27.76259995
17494,120.6626968,28.0095005
17504,120.8216019,27.92160034
17510,120.8127975,27.86790085
17532,120.9068985,28.04719925
17533,120.5546036,27.66640091
17534,120.8472977,28.08600044
17535,120.1774979,27.66550064
17536,120.5404968,27.78890038
17537,120.5701981,27.57550049
17538,120.6743011,27.9878006
17540,120.5727997,27.97579956
17543,120.7665024,27.83060074
17544,120.9893036,28.09749985
17565,120.5354996,27.99900055
17566,120.6601028,28.01390076
17568,120.6458969,28.01490021
17569,120.7012024,28.00460052
17570,119.9326019,27.41939926
17575,120.2335968,27.64109993
17577,120.4667969,27.69630051
17580,120.9475021,28.06060028
17592,120.9970016,28.19490051
17597,120.9141006,28.05529976
17600,120.4692993,27.56780052
17604,120.6725006,28.05760002
17616,120.6065979,28.02689934
17618,120.1941986,27.67950058
17630,120.6896973,27.81010056
17632,120.7854004,28.39690018
17652,120.7865982,27.92650032
17653,120.8649979,28.04969978
17655,120.6987991,27.80200005
17657,120.6743011,27.99010086
17661,120.5999985,27.4435997
17663,121.0202026,28.2220993
17671,120.3897018,27.42499924
17680,120.9051971,28.04360008
17686,120.6082993,27.98929977
17687,120.614502,27.98719978
17689,120.4505005,27.7567997
17692,120.5106964,27.49020004
17709,120.8152008,27.86420059
17711,120.5784988,27.59609985
17714,120.6676025,28.02300072
17715,120.5661011,27.99270058
17716,121.1325989,28.30270004
17717,120.5597992,27.59359932
17718,120.6619034,28.06159973
17725,120.8548965,28.05940056
17737,120.3182983,27.63999939
17744,120.6355972,27.78499985
17748,121.069397,28.22730064
17749,120.5566025,27.48290062
17750,120.9514008,28.1291008
17760,121.0391006,28.18379974
17761,120.6100006,27.43289948
17765,120.6100006,27.4326992
17768,120.683197,27.94370079
17779,120.6725998,27.98870087
17787,121.2241974,28.41860008
17806,120.8917999,28.05660057
17807,121.0348969,27.87899971
17819,120.5507965,28.16230011
17821,120.8225021,27.91180038
17826,120.588501,28.00909996
17829,120.816597,27.92340088
17835,120.5231018,27.57579994
17839,121.1374969,28.33620071
17850,120.906601,28.3321991
17859,120.7285995,28.00029945
17860,120.777298,27.84320068
17861,120.4934998,27.85099983
17866,120.3656998,27.52160072
17883,120.7220001,28.00519943
17904,120.6516037,28.04360008
17913,120.6168976,27.48760033
17925,120.5339966,27.7031002
17935,120.6488037,27.98480034
17955,120.3904037,27.91799927
17957,120.5287018,27.60499954
17973,120.6568985,27.79269981
17976,121.1809998,28.39319992
17980,120.603302,27.42429924
17982,120.9957962,28.13190079
17993,120.5438995,27.88330078
17994,120.3358994,27.67329979
17998,120.780899,27.86160088
17999,121.1057968,28.27169991
18007,120.6953964,28.00250053
18009,119.9960022,27.38909912
18012,120.9357986,28.28300095
18020,120.680603,27.80500031
18033,120.6481018,27.77459908
18036,120.533699,27.56049919
18071,120.6688995,27.91320038
18078,120.5698013,27.9666996
18080,121.0370026,28.1935997
18085,120.657402,28.01110077
18096,120.6727982,27.99130058
18113,120.9774017,27.66889954
18118,121.0468979,28.42679977
18126,120.6753006,28.02440071
18137,120.5603027,27.66399956
18149,120.6231995,27.98719978
18151,120.6480026,28.01600075
18160,120.8277969,27.93359947
18162,120.8009033,27.99860001
18171,120.6215973,27.82029915
18172,120.3770981,27.90449905
